Title,Genres,Anime_Rank,Anime_Popularity,Anime_Score,Episodes,Episode_length,Stream_type,Start date,End date,Anime_Members,Manga_Score,Manga_Rank,Manga_Popularity,Manga_Members,Manga_Chapters,Manga_Published,Manga_Demographics,Manga_Serialization,Manga_Author,Manga
"Tokyo Ghoul: ""Jack""","Action,Fantasy,Horror",2363,862,7.32,1,30 min.,OVA ,Sep 2015 , Sep 2015,255939,7.39,3766.0,559.0,30387.0,7,Aug  2013 to Sep  2013,['Seinen'],Jump LIVE,"Ishida, Sui (Story & Art)",True
Bokura ga Ita,"Drama,Romance,Slice of Life",2597,897,7.27,26,25 min. per ep.,TV ,Jul 2006 , Dec 2006,232702,7.98,783.0,327.0,48388.0,70,"Apr  13, 2002 to Feb  13, 2012",['Shoujo'],Betsucomi,"Obata, Yuuki (Story & Art)",True
Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,"Horror,Mystery",2798,152,7.23,13,24 min. per ep.,TV ,Jul 2013 , Sep 2013,947854,7.05,8006.0,1929.0,9905.0,17,"Mar  26, 2013 to Jul  26, 2014",['Shounen'],Shounen Ace,"Tsukimi, Takashi (Story & Art)",True
Souten Kouro,"Action,Adventure",2638,4438,7.27,26,23 min. per ep.,TV ,Apr 2009 , Sep 2009,19213,7.16,6484.0,12128.0,1290.0,409,"Oct  27, 1994 to Nov  10, 2005",['Seinen'],Morning,"Yi, Hagin (Story), King, Gonta (Art)",True
Patalliro!,"Adventure,Boys Love,Comedy,Romance",2845,6439,7.22,49,24 min. per ep.,TV ,Apr 1982 , May 1983,9120,7.77,1391.0,13429.0,1115.0,Unknown,Nov  1979 to ?,['Shoujo'],Bessatsu Hana to Yume,"Maya, Mineo (Story & Art)",True
Kakegurui,"Drama,Mystery",2696,81,7.26,12,24 min. per ep.,TV ,Jul 2017 , Sep 2017,1499612,7.74,1500.0,267.0,58554.0,Unknown,"Mar  22, 2014 to ?",['Shounen'],Gangan Joker,"Naomura, Tooru (Art), Kawamoto, Homura (Story)",True
Quanzhi Fashi,"Action,Fantasy",2848,1609,7.22,12,18 min. per ep.,ONA ,Sep 2016 , Nov 2016,140484,7.06,7811.0,4803.0,4022.0,Unknown,"Jan  1, 2018 to ?",[],Tencent Animation,"Luan (Story), Yuedong Wenghua (Art)",True
Yu☆Gi☆Oh!,"Action,Comedy,Fantasy",2950,901,7.21,27,24 min. per ep.,TV ,Apr 1998 , Oct 1998,248497,7.66,1863.0,423.0,38931.0,343,"Sep  17, 1996 to Mar  8, 2004",['Shounen'],Shounen Jump (Weekly),"Takahashi, Kazuki (Story & Art)",True
Planet With,"Action,Sci-Fi",3050,2534,7.18,12,23 min. per ep.,TV ,Jul 2018 , Sep 2018,57831,7.14,6732.0,11133.0,1449.0,50,"Apr  28, 2018 to Jul  29, 2022",['Seinen'],Young King OURs,"Mizukami, Satoshi (Story & Art)",True
Area no Kishi,"Comedy,Sports",2999,2199,7.19,37,25 min. per ep.,TV ,Jan 2012 , Sep 2012,76152,7.49,2989.0,2048.0,9346.0,503,"Apr  26, 2006 to Mar  29, 2017",['Shounen'],Shounen Magazine (Weekly),"Kibayashi, Shin (Story), Tsukiyama, Kaya (Art)",True
Ookami-san to Shichinin no Nakama-tachi,"Comedy,Romance",3045,754,7.18,12,24 min. per ep.,TV ,Jul 2010 , Sep 2010,279250,7.24,5376.0,6808.0,2724.0,30,"Feb  27, 2010 to Aug  27, 2012",[],Dengeki Daioh,"Okita, Masashi (Story), Suzushiro, Kurumi (Art)",True
Suzuka,"Drama,Romance,Sports",3037,1621,7.19,26,23 min. per ep.,TV ,Jul 2005 , Dec 2005,117151,7.87,1053.0,322.0,48882.0,171,"Feb  18, 2004 to Sep  19, 2007",['Shounen'],Shounen Magazine (Weekly),"Seo, Kouji (Story & Art)",True
Sola,"Drama,Romance,Slice of Life,Supernatural",3034,1782,7.19,13,24 min. per ep.,TV ,Apr 2007 , Jun 2007,101383,7.15,6502.0,7679.0,2353.0,15,"Dec  21, 2006 to Feb  21, 2008",['Shounen'],Dengeki Daioh,"Abeno, Chaco (Art), Hisaya, Naoki (Story)",True
Blood-C: The Last Dark,"Action,Horror,Supernatural",3095,1868,7.17,1,1 hr. 46 min.,Movie ,Jun 2012 , Jun 2012,103792,7.15,6569.0,16591.0,806.0,Unknown,"Jun  2, 2012",[],,CLAMP (Story),True
Chuukan Kanriroku Tonegawa,"Comedy,Drama",3097,3116,7.17,24,23 min. per ep.,TV ,Jul 2018 , Dec 2018,42092,7.15,6578.0,14377.0,1013.0,86,"Jun  20, 2015 to Jun  8, 2020",['Seinen'],Comic Days,"Hagiwara, Tensei (Story), Hashimoto, Tomohiro (Art), Miyoshi, Tomoki (Art)",True
Kujira no Kora wa Sajou ni Utau,"Drama,Fantasy,Mystery",3089,951,7.18,12,23 min. per ep.,TV ,Oct 2017 , Dec 2017,232591,7.68,1781.0,1211.0,15226.0,99,"Jun  6, 2013 to Jan  6, 2023",['Shoujo'],Mystery Bonita,"Umeda, Abi (Story & Art)",True
Kotoura-san,"Comedy,Drama,Romance",3088,612,7.18,12,23 min. per ep.,TV ,Jan 2013 , Mar 2013,341373,7.04,8057.0,5749.0,3296.0,Unknown,"Jul  30, 2010 to Mar  26, 2015",[],Manga Goccha,Enokids (Story & Art),True
Joukamachi no Dandelion,"Comedy,Slice of Life",3085,1234,7.18,12,24 min. per ep.,TV ,Jul 2015 , Sep 2015,171990,7.43,3459.0,4584.0,4243.0,Unknown,"Feb  16, 2012 to ?",['Seinen'],Manga Time Kirara Miracle!,"Kasuga, Ayumu (Story & Art)",True
Hentai Ouji to Warawanai Neko.,"Comedy,Romance,Supernatural",3080,431,7.18,12,24 min. per ep.,TV ,Apr 2013 , Jun 2013,452824,7.54,2620.0,4098.0,4817.0,72,"Oct  25, 2010 to Mar  25, 2019",[],,"Sagara, Sou (Story), Kantoku (Art)",True
Guin Saga,"Adventure,Fantasy",3078,2922,7.18,26,24 min. per ep.,TV ,Apr 2009 , Sep 2009,44695,7.49,2993.0,9380.0,1827.0,Unknown,"Sep  30, 1979 to ?",[],,"Amano, Yoshitaka (Art), Kurimoto, Kaoru (Story), Godai, Yuu (Story), Yohino, Yume (Story)",True
Fate/Apocrypha,"Action,Drama,Fantasy,Supernatural",3075,427,7.18,25,23 min. per ep.,TV ,Jul 2017 , Dec 2017,481939,7.58,2371.0,3611.0,5490.0,26,"Dec  29, 2012 to Dec  30, 2014",[],,"Higashide, Yuuichirou (Story), Konoe, Ototsugu (Art)",True
D.N.Angel,"Action,Comedy,Fantasy,Romance",3071,1077,7.18,26,23 min. per ep.,TV ,Apr 2003 , Sep 2003,186121,7.42,3512.0,591.0,29186.0,108,"1997 to Jan  22, 2021",['Shoujo'],Asuka,"Sugisaki, Yukiru (Story & Art)",True
Arte,"Drama,Slice of Life",3068,1588,7.18,12,24 min. per ep.,TV ,Apr 2020 , Jun 2020,132431,7.91,936.0,1525.0,12653.0,Unknown,"Oct  25, 2013 to ?",['Seinen'],Comic Zenon,"Ookubo, Kei (Story & Art)",True
Slayers Premium,"Adventure,Comedy,Fantasy",3058,4352,7.18,1,33 min.,Movie ,Dec 2001 , Dec 2001,20243,7.18,6112.0,16113.0,843.0,5,Mar  2002,['Shounen'],Dragon Junior,"Ohtsuka, Tommy (Art)",True
Mouryou no Hako,"Mystery,Supernatural,Suspense",3147,2445,7.16,13,23 min. per ep.,TV ,Oct 2008 , Dec 2008,63255,7.42,3537.0,7738.0,2336.0,10,"Aug  22, 2007 to Apr  22, 2010",['Seinen'],Comic Kwai,"Shimizu, Aki (Art), Kyougoku, Natsuhiko (Story)",True
"Sentouin, Hakenshimasu!","Action,Comedy,Fantasy",3056,651,7.18,12,24 min. per ep.,TV ,Apr 2021 , Jun 2021,377929,7.53,2696.0,4756.0,4066.0,Unknown,"Nov  1, 2017 to ?",[],,"Akatsuki, Natsume (Story), Lanthanum, Kakao (Art)",True
Aku no Hana,"Drama,Romance",3200,994,7.15,13,24 min. per ep.,TV ,Apr 2013 , Jun 2013,227724,8.21,407.0,66.0,155141.0,58,"Sep  9, 2009 to May  9, 2014",['Shounen'],Bessatsu Shounen Magazine,"Oshimi, Shuuzou (Story & Art)",True
Levius,"Action,Sci-Fi",3090,4150,7.18,12,25 min. per ep.,ONA ,Nov 2019 , Nov 2019,24925,7.42,3585.0,2267.0,8584.0,18,"Dec  25, 2012 to Sep  25, 2014",['Seinen'],Ikki,"Nakata, Haruhisa (Story & Art)",True
Koi to Yobu ni wa Kimochi Warui,"Comedy,Romance",3191,990,7.16,12,23 min. per ep.,TV ,Apr 2021 , Jun 2021,240485,7.21,5739.0,2628.0,7552.0,63,"Feb  2, 2016 to Mar  25, 2021",[],Comic POOL,Mogusu (Story & Art),True
Kai Byoui Ramune,"Comedy,Supernatural",3186,2392,7.16,12,23 min. per ep.,TV ,Jan 2021 , Mar 2021,79910,7.28,4970.0,13923.0,1062.0,27,"Sep  26, 2017 to Feb  22, 2021",['Shounen'],Magazine pocket,"Aho, Toro (Story & Art)",True
Saishuu Heiki Kanojo,"Drama,Romance,Sci-Fi",3240,1855,7.15,13,24 min. per ep.,TV ,Jul 2002 , Sep 2002,98657,7.9,974.0,1075.0,16779.0,72,"Dec  27, 1999 to Oct  29, 2001",['Seinen'],Big Comic Spirits,"Takahashi, Shin (Story & Art)",True
Unico,"Adventure,Fantasy",3248,7348,7.15,1,1 hr. 30 min.,Movie ,Mar 1981 , Mar 1981,6554,7.36,4095.0,12738.0,1203.0,9,Nov  1976 to Mar  1979,[],,"Tezuka, Osamu (Story & Art)",True
Lodoss-tou Senki: Eiyuu Kishi Den,"Action,Adventure,Drama,Fantasy,Romance",3300,3522,7.14,27,24 min. per ep.,TV ,Apr 1998 , Sep 1998,34835,7.27,5092.0,9399.0,1822.0,38,1998 to  2000,['Shounen'],,"Masato, Natsumoto (Art), Mizuno, Ryou (Story)",True
Onegai☆Teacher,"Comedy,Drama,Romance,Sci-Fi",3337,1175,7.13,12,23 min. per ep.,TV ,Jan 2002 , Mar 2002,178449,7.22,5634.0,2768.0,7155.0,15,"Sep  27, 2001 to Dec  27, 2002",[],Dengeki Daioh,"Hayashiya, Shizuru (Art), Please! (Story)",True
Cyborg Kuro-chan,"Comedy,Sci-Fi",3400,6179,7.11,66,25 min. per ep.,TV ,Oct 1999 , Jan 2001,9696,7.14,6695.0,20164.0,580.0,56,Sep  1997 to Dec  2001,['Shounen'],Comic Bonbon,"Yokouchi, Naoki (Story & Art)",True
Animal Yokochou,"Adventure,Comedy,Fantasy",3395,9026,7.11,51,23 min. per ep.,TV ,Oct 2005 , Sep 2006,3655,7.35,4173.0,26861.0,327.0,Unknown,2000 to ?,['Shoujo'],Ribon Magazine,"Maekawa, Ryo (Story & Art)",True
Adachi to Shimamura,"Girls Love,Romance,Slice of Life",3394,1222,7.11,12,24 min. per ep.,TV ,Oct 2020 , Dec 2020,193959,8.44,185.0,1948.0,9789.0,Unknown,"Oct  10, 2012 to ?",[],Dengeki Bunko Magazine,"Iruma, Hitoma (Story), Ousaka, Nozomi (Art)",True
Black Bullet,"Action,Mystery,Sci-Fi",3398,157,7.11,13,24 min. per ep.,TV ,Apr 2014 , Jul 2014,926027,7.67,1807.0,2509.0,7836.0,29,"Jul  10, 2011 to Apr  10, 2014",[],,"Kanzaki, Shiden (Story), Ukai, Saki (Art)",True
Black Blood Brothers,"Action,Comedy,Fantasy,Supernatural",3397,1763,7.11,12,25 min. per ep.,TV ,Sep 2006 , Nov 2006,104128,7.19,5990.0,16853.0,788.0,Unknown,"Jul  16, 2004 to May  20, 2006",['Shounen'],Dragon Magazine,"Kusaka, Yuuya (Art), Azano, Kouhei (Story)",True
"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.","Fantasy,Slice of Life",3444,1056,7.1,12,23 min. per ep.,TV ,Jul 2019 , Sep 2019,218790,7.76,1424.0,2963.0,6706.0,60,"Feb  20, 2015 to Sep  21, 2019",[],,"Truffle (Art), CHIROLU (Story), Kei (Art)",True
Puchimas!: Petit iDOLM@STER,"Comedy,Slice of Life",3339,4980,7.13,64,2 min. per ep.,ONA ,Jan 2013 , Mar 2013,14005,7.72,1592.0,12381.0,1259.0,Unknown,"Jul  27, 2008 to ?",['Seinen'],Dengeki Maoh,"Bandai-Namco (Story), Akane (Story & Art)",True
Muv-Luv Alternative: Total Eclipse,"Action,Sci-Fi",3434,1871,7.1,24,24 min. per ep.,TV ,Jul 2012 , Dec 2012,96330,7.3,4731.0,11916.0,1316.0,22,"Oct  27, 2009 to Dec  27, 2011",['Seinen'],Dengeki Daioh,"Ishigaki, Takashi (Art), Yoshimune, Kouki (Story)",True
Muteki Kanban Musume,"Action,Comedy",3433,4294,7.1,12,24 min. per ep.,TV ,Jul 2006 , Sep 2006,21139,7.25,5263.0,21979.0,494.0,Unknown,Jun  2002 to Jul  2006,['Shounen'],Shounen Champion (Weekly),"Sadogawa, Jun (Story & Art)",True
Love Hina,"Comedy,Romance,Slice of Life,Ecchi",3417,790,7.11,24,23 min. per ep.,TV ,Apr 2000 , Sep 2000,268276,7.79,1326.0,222.0,67315.0,120,"Oct  21, 1998 to Oct  31, 2001",['Shounen'],Shounen Magazine (Weekly),"Akamatsu, Ken (Story & Art)",True
Hi no Tori,"Adventure,Drama,Sci-Fi,Supernatural",3409,5895,7.11,13,25 min. per ep.,TV ,Mar 2004 , Jun 2004,10755,8.61,85.0,815.0,21553.0,19,"Dec  20, 1966 to Feb  1988",['Shounen'],Manga Shounen,"Tezuka, Osamu (Story & Art)",True
Gunnm,"Drama,Sci-Fi",3546,2546,7.08,2,30 min. per ep.,OVA ,Jun 1993 , Aug 1993,62683,8.4,210.0,182.0,81023.0,53,Nov  1990 to Mar  1995,['Seinen'],Business Jump,"Kishiro, Yukito (Story & Art)",True
Highschool of the Dead,"Action,Horror,Supernatural,Ecchi",3550,69,7.08,12,24 min. per ep.,TV ,Jul 2010 , Sep 2010,1518650,7.57,2405.0,155.0,88693.0,33,"Aug  9, 2006 to Apr  9, 2013",['Shounen'],Dragon Age,"Satou, Daisuke (Story), Satou, Shouji (Art)",True
The God of High School,"Action,Fantasy,Sci-Fi,Supernatural",3598,190,7.07,13,23 min. per ep.,TV ,Jul 2020 , Sep 2020,920074,7.67,1847.0,206.0,72183.0,569,"Apr  8, 2011 to Oct  13, 2022",[],Naver Webtoon,"Park, Yong-Je (Story & Art)",True
Shuffle!,"Comedy,Drama,Fantasy,Romance,Ecchi",3700,749,7.05,24,24 min. per ep.,TV ,Jul 2005 , Jan 2006,280459,7.57,2406.0,7303.0,2507.0,36,Dec  2003 to Dec  2006,[],Comptiq,"Kusaka, Shiroi (Art), Navel (Story)",True
Maria†Holic,"Comedy,Girls Love",3797,1176,7.02,12,24 min. per ep.,TV ,Jan 2009 , Mar 2009,180339,7.18,6134.0,2481.0,7927.0,Unknown,"May  27, 2006 to Nov  27, 2014",[],Comic Alive,"Endou, Minari (Story & Art)",True
Medaka Box,"Action,Comedy,Ecchi",3781,846,7.03,12,24 min. per ep.,TV ,Apr 2012 , Jun 2012,258869,7.78,1361.0,233.0,65342.0,194,"May  11, 2009 to Apr  27, 2013",['Shounen'],Shounen Jump (Weekly),"NISIO, ISIN (Story), Akatsuki, Akira (Art)",True
Seirei Gensouki,"Action,Adventure,Drama,Fantasy,Romance",3697,778,7.05,12,23 min. per ep.,TV ,Jul 2021 , Sep 2021,371737,7.67,1838.0,2606.0,7601.0,Unknown,"Oct  1, 2015 to ?",[],,"Riv (Art), Kitayama, Yuri (Story)",True
Umineko no Naku Koro ni,"Horror,Mystery,Supernatural",3599,954,7.07,26,23 min. per ep.,TV ,Jul 2009 , Dec 2009,222740,8.52,133.0,3266.0,6132.0,Unknown,"Jul  1, 2009 to Aug  3, 2010",[],,"Ryukishi07 (Story), Tomohi (Art)",True
Kud Wafter,"Comedy,Romance",3753,4400,7.04,1,50 min.,OVA ,Nov 2020 , Nov 2020,20319,7.28,4934.0,14658.0,982.0,41,"Mar  30, 2010 to Dec  27, 2013",[],Dengeki G's magazine,"Key (Story), Bakutendou (Story & Art)",True
Kyoukaisenjou no Horizon,"Action,Fantasy,Sci-Fi",3754,1140,7.04,13,24 min. per ep.,TV ,Oct 2011 , Dec 2011,181783,8.35,255.0,3344.0,5995.0,872,"Sep  10, 2008 to Dec  7, 2018",[],,"Kawakami, Minoru (Story), Satoyasu (Art)",True
Kaibutsu Oujo,"Action,Comedy,Horror,Supernatural",3950,2093,6.99,25,24 min. per ep.,TV ,Apr 2007 , Sep 2007,80711,7.49,2976.0,1269.0,14729.0,87,"Jun  25, 2005 to Feb  26, 2013",['Shounen'],Shounen Sirius,"Mitsunaga, Yasunori (Story & Art)",True
Dr. Slump,"Comedy,Sci-Fi,Slice of Life",3945,4545,6.99,74,25 min. per ep.,TV ,Nov 1997 , Sep 1999,18817,7.71,1640.0,1173.0,15538.0,236,"Jan  22, 1980 to Aug  28, 1984",['Shounen'],Shounen Jump (Weekly),"Toriyama, Akira (Story & Art)",True
Kami-tachi ni Hirowareta Otoko,"Adventure,Fantasy,Slice of Life",4093,1315,6.95,12,23 min. per ep.,TV ,Oct 2020 , Dec 2020,218005,7.48,3057.0,6131.0,3064.0,Unknown,"Sep  22, 2017 to ?",[],,"Ririnra (Art), Roy (Story)",True
Jashin-chan Dropkick,"Comedy,Supernatural",4092,1842,6.95,11,23 min. per ep.,TV ,Jul 2018 , Sep 2018,126135,7.13,6838.0,3236.0,6165.0,Unknown,"Apr  25, 2012 to ?",[],Comic Meteor,Yukiwo (Story & Art),True
Keijo!!!!!!!!,"Sports,Ecchi",4094,512,6.95,12,23 min. per ep.,TV ,Oct 2016 , Dec 2016,403670,7.31,4566.0,1475.0,12993.0,178,"Jul  24, 2013 to Apr  26, 2017",['Shounen'],Shounen Sunday,"Sorayomi, Daichi (Story & Art)",True
Mahou Sensei Negima!,"Comedy,Fantasy,Romance,Supernatural,Ecchi",4100,1397,6.95,26,23 min. per ep.,TV ,Jan 2005 , Jun 2005,142140,7.93,903.0,202.0,73572.0,355,"Feb  26, 2003 to Mar  14, 2012",['Shounen'],Shounen Magazine (Weekly),"Akamatsu, Ken (Story & Art)",True
Ibara no Ou,"Action,Mystery,Sci-Fi,Suspense",4247,2206,6.92,1,1 hr. 50 min.,Movie ,Oct 2009 , Oct 2009,76637,7.5,2878.0,1083.0,16710.0,37,"Sep  12, 2002 to Sep  12, 2005",['Seinen'],Comic Beam,"Iwahara, Yuji (Story & Art)",True
Leadale no Daichi nite,"Adventure,Fantasy",4096,1666,6.95,12,23 min. per ep.,TV ,Jan 2022 , Mar 2022,162715,7.61,2187.0,7874.0,2287.0,Unknown,"Jan  30, 2019 to ?",[],,"Tenmaso (Art), Ceez (Story)",True
Nakanohito Genome [Jikkyouchuu],"Comedy,Drama",4398,1563,6.88,12,23 min. per ep.,TV ,Jul 2019 , Sep 2019,133804,7.63,2046.0,2996.0,6641.0,Unknown,"Oct  27, 2014 to ?",[],Gene pixiv,Osora (Story & Art),True
Amatsuki,"Action,Fantasy,Supernatural",4350,2499,6.89,13,23 min. per ep.,TV ,Apr 2008 , Jun 2008,58146,7.6,2228.0,1682.0,11477.0,158,"Jul  28, 2004 to Aug  28, 2017",['Josei'],Comic ZERO-SUM,"Takayama, Shinobu (Story & Art)",True
Queen Emeraldas,"Action,Adventure,Sci-Fi",4489,6503,6.86,4,36 min. per ep.,OVA ,Jun 1998 , Dec 1999,8201,7.21,5722.0,9871.0,1721.0,21,1978,['Shounen'],Shounen Magazine (Monthly),"Matsumoto, Leiji (Story & Art)",True
Shokei Shoujo no Virgin Road,"Action,Adventure,Fantasy",4494,1929,6.86,12,23 min. per ep.,TV ,Apr 2022 , Jun 2022,162053,7.66,1909.0,6551.0,2860.0,Unknown,"Jul  12, 2019 to ?",[],,"Nilitsu (Art), Satou, Mato (Story)",True
Noblesse,"Action,Supernatural",4485,817,6.86,13,23 min. per ep.,TV ,Oct 2020 , Dec 2020,296785,8.11,548.0,122.0,106335.0,544,"Dec  30, 2007 to Jan  7, 2019",[],Naver Webtoon,"Son, Jae-Ho (Story), Lee, Gwang-Su (Art)",True
Shingetsutan Tsukihime,"Action,Horror,Mystery,Romance,Supernatural",4550,1252,6.85,12,24 min. per ep.,TV ,Oct 2003 , Dec 2003,170734,8.17,454.0,409.0,40441.0,74,"Aug  21, 2003 to Jul  27, 2010",[],Dengeki Daioh,"Type-Moon (Story), Nasu, Kinoko (Story), Sasaki, Shonen (Story & Art)",True
Shin Angyo Onshi,"Action,Fantasy",4493,4418,6.86,1,1 hr. 25 min.,Movie ,Dec 2004 , Dec 2004,18875,8.31,281.0,487.0,34401.0,76,"Mar  19, 2001 to Aug  18, 2007",['Seinen'],Sunday Gene-X,"Yoon, In-Wan (Story), Yang, Kyung-il (Art)",True
Omamori Himari,"Action,Comedy,Fantasy,Romance,Supernatural,Ecchi",4486,869,6.86,12,24 min. per ep.,TV ,Jan 2010 , Mar 2010,243340,7.42,3522.0,866.0,20215.0,75,"Jun  9, 2006 to Sep  9, 2013",[],Dragon Age,"Matra, Milan (Story & Art)",True
Hidan no Aria,"Action,Comedy,Romance",4686,535,6.82,12,24 min. per ep.,TV ,Apr 2011 , Jul 2011,378349,7.79,1340.0,4000.0,4952.0,Unknown,"Aug  25, 2008 to ?",[],,"Akamatsu, Chuugaku (Story), Kobuichi (Art)",True
Happy Sugar Life,"Drama,Girls Love,Horror",4684,770,6.82,12,24 min. per ep.,TV ,Jul 2018 , Sep 2018,307511,7.19,6091.0,714.0,24377.0,62,"May  22, 2015 to Jan  22, 2020",['Shounen'],Gangan Joker,"Kagisora, Tomiyaki (Story & Art)",True
Yama no Susume,"Adventure,Comedy,Slice of Life",4672,2143,6.82,12,3 min. per ep.,TV ,Jan 2013 , Mar 2013,86302,7.06,7724.0,9231.0,1866.0,Unknown,"Aug  12, 2011 to ?",[],Comic Earth☆Star,siro (Story & Art),True
Sunohara-sou no Kanrinin-san,"Comedy,Slice of Life",4741,1418,6.81,12,23 min. per ep.,TV ,Jul 2018 , Sep 2018,152225,7.01,8521.0,3818.0,5199.0,90,"May  22, 2014 to Aug  26, 2022",[],Manga 4-koma Palette,Nekoume (Story & Art),True
Pupipo!,"Comedy,Slice of Life,Supernatural",4735,4176,6.81,15,4 min. per ep.,TV ,Dec 2013 , Mar 2014,22057,6.98,8989.0,13282.0,1134.0,29,"Apr  11, 2007 to Aug  5, 2009",['Shounen'],FlexComix Blood,"Oshikiri, Rensuke (Story & Art)",True
Oishinbo,"Comedy,Gourmet,Slice of Life",4850,8779,6.78,136,23 min. per ep.,TV ,Oct 1988 , Mar 1992,4804,7.33,4448.0,8517.0,2067.0,1039,"Sep  30, 1983 to May  19, 2014",['Seinen'],Big Comic Spirits,"Kariya, Tetsu (Story), Hanasaki, Akira (Art)",True
Koko wa Green Wood,"Comedy,Drama,Romance,Slice of Life,Supernatural",4796,5754,6.8,6,30 min. per ep.,OVA ,Nov 1991 , Mar 1993,10830,7.03,8199.0,10469.0,1583.0,71,1986 to  1991,['Shoujo'],Hana to Yume,"Nasu, Yukie (Story & Art)",True
Rosario to Vampire,"Comedy,Fantasy,Romance,Ecchi",4933,261,6.77,13,25 min. per ep.,TV ,Jan 2008 , Mar 2008,691246,7.6,2224.0,143.0,94622.0,40,"Jul  6, 2004 to May  5, 2007",['Shounen'],Shounen Jump (Monthly),"Ikeda, Akihisa (Story & Art)",True
Netoge no Yome wa Onnanoko ja Nai to Omotta?,"Comedy,Romance,Ecchi",5047,379,6.74,12,24 min. per ep.,TV ,Apr 2016 , Jun 2016,549052,7.17,6234.0,5533.0,3452.0,Unknown,"Jul  10, 2013 to ?",[],,"Hisasi (Art), Kineko, Shibai (Story)",True
Kyoto Teramachi Sanjou no Holmes,"Drama,Mystery,Romance,Slice of Life",5099,2463,6.74,12,23 min. per ep.,TV ,Jul 2018 , Sep 2018,66006,7.3,4755.0,13087.0,1157.0,Unknown,"Oct  25, 2017 to ?",[],Monthly Action,"Akizuki, Ichiha (Art), Mochizuki, Mai (Story)",True
Code:Breaker,"Action,Comedy,Supernatural",5079,631,6.74,13,24 min. per ep.,TV ,Oct 2012 , Dec 2012,334873,7.46,3188.0,393.0,41975.0,230,"Jun  9, 2008 to Jul  20, 2013",['Shounen'],Shounen Magazine (Weekly),"Kamijyo, Akimine (Story & Art)",True
Nagato Yuki-chan no Shoushitsu,"Comedy,Romance,Slice of Life",5150,1458,6.72,16,24 min. per ep.,TV ,Apr 2015 , Jul 2015,138980,7.58,2333.0,2359.0,8281.0,79,"Jul  4, 2009 to Aug  4, 2016",['Seinen'],Young Ace,Puyo (Story & Art),True
Getter Robo,"Action,Sci-Fi",5086,6401,6.74,51,25 min. per ep.,TV ,Apr 1974 , May 1975,8735,7.15,6501.0,3297.0,6076.0,Unknown,"Apr  4, 1974 to May  14, 1975",['Shounen'],Shounen Sunday,"Nagai, Go (Story & Art), Ishikawa, Ken (Story & Art)",True
Bastard!! Ankoku no Hakaishin,"Action,Adventure,Comedy,Fantasy,Ecchi",5194,3331,6.71,6,28 min. per ep.,OVA ,Aug 1992 , Jun 1993,44632,7.21,5804.0,1356.0,13999.0,144,"Oct  20, 1987 to May  19, 2010",['Seinen'],Ultra Jump,"Hagiwara, Kazushi (Story & Art)",True
Mayonaka no Occult Koumuin,"Fantasy,Mystery,Supernatural",5148,2424,6.72,12,23 min. per ep.,TV ,Apr 2019 , Jun 2019,67687,7.09,7383.0,13225.0,1141.0,64,"May  23, 2015 to Feb  22, 2022",['Shoujo'],Comic Newtype,"Tamotsu, Youko (Story & Art)",True
Sankaku Mado no Sotogawa wa Yoru,"Boys Love,Drama,Horror,Mystery,Supernatural",5245,3115,6.7,12,23 min. per ep.,TV ,Oct 2021 , Dec 2021,48352,7.74,1497.0,5215.0,3683.0,57,"Mar  7, 2013 to Dec  7, 2020",[],Magazine Be x Boy,"Yamashita, Tomoko (Story & Art)",True
Bakuretsu Hunters,"Adventure,Comedy,Fantasy,Supernatural,Ecchi",5346,4227,6.68,26,25 min. per ep.,TV ,Oct 1995 , Mar 1996,22888,7.07,7609.0,9830.0,1728.0,72,Aug  1993 to Oct  1998,['Shounen'],Dengeki Comic Gao!,"Omishi, Rei (Art), Akahori, Satoru (Story)",True
Mayoi Neko Overrun!,"Comedy,Romance",5400,1407,6.67,13,24 min. per ep.,TV ,Apr 2010 , Jun 2010,140569,7.07,7682.0,12580.0,1228.0,84,"Oct  24, 2008 to Feb  24, 2012",[],,"Hikawa, Hekiru (Art), Yasu (Art), Mitsumi, Misato (Art), Matsu, Tomohiro (Story), Peko (Art)",True
Nyanko Days,"Comedy,Slice of Life",5644,2256,6.62,12,2 min. per ep.,TV ,Jan 2017 , Mar 2017,74262,7.0,8728.0,10521.0,1573.0,64,"Aug  27, 2014 to Oct  27, 2020",[],Comic Cune,Tarabagani (Story & Art),True
Mamotte! Lollipop,"Adventure,Comedy,Romance",5640,3915,6.62,13,25 min. per ep.,TV ,Jul 2006 , Sep 2006,26285,7.28,4977.0,3291.0,6086.0,32,Nov  2002 to Aug  2005,[],Nakayoshi,"Kikuta, Michiyo (Story & Art)",True
Wakako-zake,"Gourmet,Slice of Life",5634,3086,6.63,12,2 min. per ep.,TV ,Jul 2015 , Sep 2015,41619,7.19,5978.0,9817.0,1730.0,Unknown,"Jul  25, 2011 to ?",['Seinen'],Comic Zenon,"Shinkyuu, Chie (Story & Art)",True
